Accession	Title	Type	Organism	Assays	Release Date	Processed Data	Raw Data	Present in Atlas	ArrayExpress URL
E-GEOD-73949	Endometrial methylome of patients without endometriosis	methylation profiling by array	Homo sapiens	17	2016-02-15	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-73949/E-GEOD-73949.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-73949/E-GEOD-73949.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-73949/
E-GEOD-73948	Endometrial methylome of patients with endometriosis	methylation profiling by array	Homo sapiens	26	2016-02-15	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-73948/E-GEOD-73948.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-73948/E-GEOD-73948.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-73948/
E-GEOD-77797	DNA methylation profiling of whole blood and reconstructed mixtures of purified leukocytes isolated from human adult blood	methylation profiling by array	Homo sapiens	18	2016-02-12	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-77797/E-GEOD-77797.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-77797/E-GEOD-77797.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-77797/
E-GEOD-72364	Aberrant Methylated DNA Regions Lead to Low Activation of CD4+ T Cells with a Consequent Imbalance of the Th1/Th2 Polarization in IgA Nephropathy Patients	methylation profiling by array	Homo sapiens	12	2016-02-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-72364/E-GEOD-72364.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-72364/E-GEOD-72364.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-72364/
E-GEOD-65028	Genome-wide methylation analysis and gene expression profiling identifies genes silenced in non-seminoma cell lines	transcription profiling by array, methylation profiling by array	Homo sapiens	8	2016-01-15	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-65028/E-GEOD-65028.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-65028/E-GEOD-65028.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-65028/
E-GEOD-65027	Genome-wide methylation analysis and gene expression profiling identifies genes silenced in non-seminoma cell lines [methylation]	methylation profiling by array	Homo sapiens	4	2016-01-15	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-65027/E-GEOD-65027.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-65027/
E-GEOD-52272	Genome-wide profiling of the functional DNA methylation landscape at base-pair resolution in human cancer types	methylation profiling by high throughput sequencing, methylation profiling by array	Homo sapiens	280	2016-01-08	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-52272/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-52272/
E-GEOD-52270	Genome-wide profiling of the functional DNA methylation landscape at base-pair resolution in human cancer types [Methylation BeadChip]	methylation profiling by array	Homo sapiens	269	2016-01-08	Data is not available	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-52270/
E-GEOD-52068	Genome-wide analysis of DNA methylation between nasopharyngeal carcinoma tissues and normal nasopharyngeal epithelial tissues	methylation profiling by array	Homo sapiens	48	2016-01-08	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-52068/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-52068/
E-GEOD-73745	Whole-genome saliva and blood DNA methylation patterns in individuals with a respiratory allergy	methylation profiling by array	Homo sapiens	24	2016-01-04	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-73745/E-GEOD-73745.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-73745/E-GEOD-73745.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-73745/
E-GEOD-63366	The dynamics of chromatin accessibility during EMT	methylation profiling by array	Homo sapiens	16	2015-12-31	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-63366/E-GEOD-63366.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-63366/
E-GEOD-74738	Pervasive polymorphic imprinted methylation in the human placenta	methylation profiling by array	Homo sapiens	79	2015-12-22	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-74738/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-74738/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-74738/
E-GEOD-76105	Genome-wide DNA methylation profiling in the superior temporal gyrus reveals epigenetic signatures associated with Alzheimer's disease	methylation profiling by array	Homo sapiens	68	2015-12-18	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-76105/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-76105/
E-GEOD-74432	NSD1 Mutations Generate a Genome-Wide DNA Methylation Signature	methylation profiling by array	Homo sapiens	122	2015-12-16	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-74432/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-74432/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-74432/
E-GEOD-66330	Evaluation of Inter-Batch Differences in Stem-Cell Derived Neurons	methylation profiling by array	Homo sapiens	35	2015-12-15	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-66330/E-GEOD-66330.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-66330/
E-GEOD-75939	IL-4 orchestrates STAT6-mediated DNA demethylation leading to dendritic cell differentiation	transcription profiling by array, methylation profiling by array	Homo sapiens	29	2015-12-12	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-75939/E-GEOD-75939.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-75939/E-GEOD-75939.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-75939/
E-GEOD-75937	Methylation data and effect of JAK3 inhibition on human MO-to-DC and MO-to-MAC differentiation	methylation profiling by array	Homo sapiens	15	2015-12-12	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-75937/E-GEOD-75937.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-75937/
E-GEOD-71837	Comparison of the DNA methylation profiles of CD14+ monocytes from human peripheral blood with DCs and MACs obtained by exposure with GM-CSF/IL-4 and GM-CSF, respectively, and with mature DCs and MACs after LPS exposure	methylation profiling by array	Homo sapiens	15	2015-12-11	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-71837/E-GEOD-71837.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-71837/
E-GEOD-65638	Epigenome analysis of female identical twins	methylation profiling by array	Homo sapiens	16	2015-12-08	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-65638/E-GEOD-65638.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-65638/E-GEOD-65638.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-65638/
E-GEOD-75679	DNA Methylation Patterns Associated with Fatigue in Primary Sjögren?s Syndrome	methylation profiling by array	Homo sapiens	48	2015-12-04	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-75679/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-75679/
E-GEOD-75153	Medulloblastoma Methylation Profiling	methylation profiling by array	Homo sapiens	92	2015-11-19	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-75153/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-75153/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-75153/
E-MTAB-4059	Methylation profiling by array of human induced pluripotent stem cells (iPS cells) from the skin of heathy volunteers as part of the HipSci project	methylation profiling by array	Homo sapiens	209	2015-11-16	https://www.ebi.ac.uk/arrayexpress/files/E-MTAB-4059/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-4059/
E-GEOD-71957	Epigenetic profiling in CD4 and CD8 T cells from Graves disease patients reveals changes in genes associated with T cell receptor signaling	ChIP-seq, transcription profiling by array, methylation profiling by array	Homo sapiens	305	2015-11-06	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-71957/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-71957/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-71957/
E-GEOD-71955	Epigenetic profiling in CD4 and CD8 T cells from Graves? disease patients reveals changes in genes associated with T cell receptor signaling [methylation]	methylation profiling by array	Homo sapiens	135	2015-11-06	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-71955/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-71955/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-71955/
E-GEOD-63106	Assessing transcriptionally functional CpGs in articular cartilage	methylation profiling by array	Homo sapiens	62	2015-11-06	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-63106/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-63106/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-63106/
E-GEOD-74414	Dexamethasone-stimulated DNA methylation of the epigenetic clock CpGs in peripheral blood	methylation profiling by array	Homo sapiens	161	2015-11-03	Data is not available	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-74414/
E-GEOD-65205	Childhood Atopic Asthma	transcription profiling by array, methylation profiling by array	Homo sapiens	141	2015-11-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-65205/E-GEOD-65205.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-65205/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-65205/
E-GEOD-65163	The Nasal Methylome and Childhood Atopic Asthma	methylation profiling by array	Homo sapiens	72	2015-11-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-65163/E-GEOD-65163.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-65163/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-65163/
E-GEOD-74519	Trans-effects of chromosome aneuploidies on DNA methylation patterns in human Down syndrome and mouse models	methylation profiling by high throughput sequencing, methylation profiling by array	Homo sapiens, Mus musculus	134	2015-10-30	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-74519/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-74519/
E-GEOD-74486	Trans-effects of chromosome aneuploidies on DNA methylation patterns:  DNA methylation analysis of Down syndrome in human brain tissues and cells	methylation profiling by array	Homo sapiens	131	2015-10-30	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-74486/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-74486/
E-GEOD-72498	Cell cycle-dependent reconfiguration of the DNA (hydroxy) methylome during terminal differentiation of human B cells into plasma cells	ChIP-seq, transcription profiling by array, methylation profiling by high throughput sequencing, methylation profiling by array	Homo sapiens	52	2015-10-30	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-72498/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-72498/E-GEOD-72498.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-72498/
E-GEOD-72495	Cell cycle-dependent reconfiguration of the DNA (hydroxy) methylome during terminal differentiation of human B cells into plasma cells [methylation array]	methylation profiling by array	Homo sapiens	26	2015-10-30	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-72495/E-GEOD-72495.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-72495/
E-GEOD-61441	Epigenome analysis of clear cell renal cell carcinoma (ccRCC) tissue versus matched normal kidney tissue	methylation profiling by array	Homo sapiens	92	2015-10-26	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61441/E-GEOD-61441.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61441/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61441/
E-GEOD-73377	Epigenetics and Preeclampsia: Defining Functional Epimutations in the Preeclamptic Placenta Related to the TGF-? Pathway	transcription profiling by array, methylation profiling by array	Homo sapiens	72	2015-09-24	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-73377/E-GEOD-73377.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-73377/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-73377/
E-GEOD-73375	Epigenetics and Preeclampsia: Defining Functional Epimutations in the Preeclamptic Placenta Related to the TGF-? Pathway [methylation]	methylation profiling by array	Homo sapiens	36	2015-09-24	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-73375/E-GEOD-73375.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-73375/
E-GEOD-73270	Epigenome analysis of IDH1 mutant and IDH1/2 wild-type patient derived glioblastoma tumorsphere lines	methylation profiling by array	Homo sapiens	11	2015-09-22	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-73270/E-GEOD-73270.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-73270/
E-GEOD-56515	DNA methylation landscapes of human fetal development	methylation profiling by array	Homo sapiens	34	2015-09-22	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-56515/E-GEOD-56515.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-56515/
E-GEOD-73103	Many obesity-associated SNPs strongly associate with DNA methylation changes at proximal promoters and enhancers	methylation profiling by array	Homo sapiens	355	2015-09-17	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-73103/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-73103/
E-GEOD-67024	The epigenetic signature of subcutaneous fat cells is linked to altered expression of genes implicated in lipid metabolism in obese women	methylation profiling by array	Homo sapiens	29	2015-09-15	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-67024/E-GEOD-67024.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-67024/
E-GEOD-65183	Methylation changes in pre MAPKi treatment and post MAPKi resistance Melanomas	methylation profiling by array	Homo sapiens	144	2015-09-15	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-65183/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-65183/
E-GEOD-68339	Interplay between promoter methylation and chromosomal loss in gene silencing at 3p11-p14 in cervical cancer	transcription profiling by array, methylation profiling by array	Homo sapiens	391	2015-09-14	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-68339/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-68339/
E-GEOD-72867	DNA methylation response of hematopoietic stem cells to recombinant lentiviral vector infection	methylation profiling by array	Homo sapiens	69	2015-09-11	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-72867/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-72867/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-72867/
E-GEOD-72680	DNA Methylation of African Americans from the Grady Trauma Project	methylation profiling by array	Homo sapiens	392	2015-09-03	Data is not available	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-72680/
E-GEOD-61467	DNA methylation screening of small bowel adenocarcinoma	methylation profiling by array	Homo sapiens	56	2015-09-03	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61467/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61467/
E-GEOD-71328	Exploration of hydroxymethylation in Kagami-Ogata syndrome caused by hypermethylation of imprinting control regions	methylation profiling by array	Homo sapiens	20	2015-09-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-71328/E-GEOD-71328.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-71328/E-GEOD-71328.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-71328/
E-GEOD-61195	The DNA methylation signature of human TCR??+CD4-CD8- double negative T cells reveals CG demethylation and a unique epigenetic architecture permissive to a broad stimulatory immune response	methylation profiling by array	Homo sapiens	21	2015-09-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61195/E-GEOD-61195.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61195/
E-GEOD-62086	Low dose of DNA-demethylating agents target colorectal cancer-initiating cells by activation of RIG1/MAVS signaling pathway	methylation profiling by array	Homo sapiens	3	2015-08-27	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62086/E-GEOD-62086.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-62086/
E-GEOD-72354	DNA methylation signatures triggered by prenatal maternal stress exposure to a natural disaster: Project Ice Storm	methylation profiling by array	Homo sapiens	34	2015-08-26	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-72354/E-GEOD-72354.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-72354/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-72354/
